datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,count
2012-12-17T09:00:00Z,4,0,1,2,16.4,20.455,87,0,11,271,282
2011-07-02T16:00:00Z,3,0,0,1,36.08,37.12,22,15.0013,206,192,398
2012-12-06T07:00:00Z,4,0,1,1,9.02,10.605,51,19.9995,8,381,389
2012-08-04T15:00:00Z,3,0,0,1,36.08,40.91,42,27.9993,205,284,489
2011-06-14T13:00:00Z,2,0,1,1,26.24,31.06,44,15.0013,33,176,209
2012-10-02T20:00:00Z,4,0,1,3,25.42,27.275,94,8.9981,20,286,306
2012-10-15T20:00:00Z,4,0,1,2,21.32,25,72,26.0027,19,237,256
2012-07-07T16:00:00Z,3,0,0,1,41,43.18,19,11.0014,102,192,294
2011-11-01T03:00:00Z,4,0,1,2,14.76,17.425,81,8.9981,1,5,6
2011-07-03T08:00:00Z,3,0,0,1,27.88,31.82,79,15.0013,39,53,92
2011-08-04T01:00:00Z,3,0,1,2,27.06,29.545,94,6.0032,3,14,17
2012-12-12T11:00:00Z,4,0,1,2,13.12,15.15,49,15.0013,24,148,172
2012-04-19T21:00:00Z,2,0,1,1,21.32,25,55,7.0015,27,240,267
2011-06-02T20:00:00Z,2,0,1,1,28.7,31.82,24,12.998,51,286,337
2011-10-07T15:00:00Z,4,0,1,1,27.06,31.06,41,0,68,202,270
2011-08-19T11:00:00Z,3,0,1,2,29.52,34.09,66,6.0032,45,120,165
2012-08-16T04:00:00Z,3,0,1,1,25.42,29.545,73,15.0013,2,3,5
2012-10-17T21:00:00Z,4,0,1,1,18.86,22.725,82,12.998,28,301,329
2011-03-15T15:00:00Z,1,0,1,2,15.58,19.695,43,19.0012,24,66,90
2011-03-15T01:00:00Z,1,0,1,1,12.3,15.15,62,6.0032,4,6,10
2012-06-02T16:00:00Z,2,0,0,1,26.24,31.06,38,16.9979,275,369,644
2012-10-01T18:00:00Z,4,0,1,3,22.96,26.515,64,7.0015,42,571,613
2011-03-06T09:00:00Z,1,0,0,2,17.22,21.21,100,19.0012,4,18,22
2012-11-19T10:00:00Z,4,0,1,2,14.76,16.665,66,16.9979,33,106,139
2011-01-03T18:00:00Z,1,0,1,1,9.84,12.88,32,7.0015,9,148,157
2012-05-01T10:00:00Z,2,0,1,1,25.42,29.545,78,16.9979,30,144,174
2012-04-13T07:00:00Z,2,0,1,1,13.94,15.91,61,15.0013,13,283,296
2012-08-01T12:00:00Z,3,0,1,1,32.8,37.12,49,7.0015,75,209,284
2011-03-05T16:00:00Z,1,0,0,2,19.68,23.485,59,19.9995,74,130,204
2012-02-04T11:00:00Z,1,0,0,1,12.3,16.665,70,0,46,224,270
2012-09-15T19:00:00Z,3,0,0,1,25.42,31.06,41,11.0014,169,309,478
2012-03-13T22:00:00Z,1,0,1,1,22.96,26.515,60,6.0032,24,146,170
2012-03-05T01:00:00Z,1,0,1,1,9.84,12.12,48,8.9981,3,3,6
2012-08-05T13:00:00Z,3,0,0,1,36.08,40.91,44,31.0009,208,315,523
2011-05-08T17:00:00Z,2,0,0,3,23.78,27.275,49,19.0012,106,245,351
2012-05-15T01:00:00Z,2,0,1,3,22.96,26.515,88,8.9981,5,14,19
2012-04-13T04:00:00Z,2,0,1,2,13.94,16.665,53,8.9981,1,4,5
2012-03-08T10:00:00Z,1,0,1,1,20.5,24.24,68,31.0009,19,119,138
2011-02-04T15:00:00Z,1,0,1,2,11.48,13.635,48,16.9979,9,81,90
2011-10-02T23:00:00Z,4,0,0,1,14.76,18.18,81,6.0032,6,19,25
2012-03-14T18:00:00Z,1,0,1,1,28.7,31.82,32,0,102,647,749
2011-06-16T22:00:00Z,2,0,1,3,25.42,28.79,83,16.9979,24,127,151
2012-12-16T07:00:00Z,4,0,0,2,13.94,17.425,87,6.0032,5,22,27
2011-04-05T19:00:00Z,2,0,1,1,14.76,16.665,43,19.9995,12,148,160
2012-10-05T12:00:00Z,4,0,1,1,29.52,32.575,42,11.0014,161,307,468
2012-06-07T07:00:00Z,2,0,1,1,20.5,24.24,82,11.0014,20,506,526
2011-05-19T09:00:00Z,2,0,1,2,22.14,25.76,88,6.0032,40,176,216
2011-06-02T10:00:00Z,2,0,1,1,29.52,32.575,28,32.9975,33,106,139
2011-10-09T22:00:00Z,4,0,0,2,21.32,25,94,0,48,104,152
2011-11-05T18:00:00Z,4,0,0,1,14.76,18.18,50,6.0032,52,185,237
2012-10-16T03:00:00Z,4,0,1,1,17.22,21.21,67,7.0015,0,2,2
2012-11-09T10:00:00Z,4,0,1,1,14.76,16.665,50,22.0028,34,163,197
2011-09-06T22:00:00Z,3,0,1,2,22.14,25.76,94,22.0028,5,79,84
2012-02-11T15:00:00Z,1,0,0,2,12.3,13.635,61,19.9995,12,112,124
2011-09-10T21:00:00Z,3,0,0,1,26.24,29.545,78,6.0032,59,171,230
2012-09-14T07:00:00Z,3,0,1,2,22.96,26.515,88,0,17,437,454
2011-07-05T16:00:00Z,3,0,1,1,33.62,37.88,46,7.0015,79,202,281
2012-03-18T15:00:00Z,1,0,0,1,22.14,25.76,68,6.0032,240,314,554
2012-09-18T11:00:00Z,3,0,1,2,27.88,31.82,79,43.0006,36,115,151
2012-04-03T18:00:00Z,2,0,1,1,24.6,30.305,26,11.0014,139,661,800
2011-09-06T20:00:00Z,3,0,1,3,22.14,25.76,88,19.9995,13,150,163
2012-11-04T08:00:00Z,4,0,0,1,12.3,15.15,56,8.9981,34,115,149
2011-04-18T07:00:00Z,2,0,1,1,18.86,22.725,63,0,12,156,168
2012-09-04T16:00:00Z,3,0,1,1,31.16,36.365,70,27.9993,61,397,458
2012-11-04T23:00:00Z,4,0,0,2,12.3,15.15,56,11.0014,12,41,53
2012-12-03T18:00:00Z,4,0,1,1,20.5,24.24,68,6.0032,26,666,692
2011-06-08T21:00:00Z,2,0,1,1,32.8,40.15,66,8.9981,34,168,202
2012-11-12T10:00:00Z,4,1,0,1,19.68,23.485,77,11.0014,82,184,266
2012-08-06T22:00:00Z,3,0,1,1,30.34,34.85,70,6.0032,50,157,207
2011-12-10T06:00:00Z,4,0,0,1,9.84,12.88,65,7.0015,1,10,11
2012-07-06T06:00:00Z,3,0,1,1,30.34,34.85,66,12.998,4,127,131
2012-01-08T03:00:00Z,1,0,0,1,13.94,16.665,42,8.9981,6,26,32
2011-03-08T20:00:00Z,1,0,1,1,13.12,16.665,39,6.0032,2,74,76
2012-10-06T17:00:00Z,4,0,0,1,22.14,25.76,49,26.0027,268,342,610
2012-06-19T00:00:00Z,2,0,1,2,24.6,28.79,78,11.0014,5,30,35
2012-04-06T11:00:00Z,2,0,1,1,16.4,20.455,37,19.9995,112,179,291
2011-10-04T08:00:00Z,4,0,1,1,18.04,21.97,77,15.0013,28,372,400
2011-10-08T13:00:00Z,4,0,0,1,25.42,31.06,46,7.0015,256,229,485
2011-03-17T09:00:00Z,1,0,1,1,16.4,20.455,62,16.9979,23,162,185
2012-06-12T09:00:00Z,2,0,1,2,26.24,28.79,89,19.0012,31,254,285
2011-04-17T01:00:00Z,2,0,0,1,17.22,21.21,67,15.0013,6,25,31
2012-06-16T11:00:00Z,2,0,0,1,27.06,31.06,39,11.0014,213,353,566
2012-01-14T01:00:00Z,1,0,0,1,6.56,7.575,47,12.998,6,44,50
2011-08-04T04:00:00Z,3,0,1,2,27.88,31.82,89,0,0,7,7
2011-04-09T22:00:00Z,2,0,0,2,14.76,17.425,93,8.9981,21,66,87
2012-10-13T00:00:00Z,4,0,0,1,14.76,18.18,57,6.0032,31,218,249
2011-10-03T21:00:00Z,4,0,1,2,16.4,20.455,82,0,10,128,138
2012-12-15T19:00:00Z,4,0,0,1,14.76,17.425,62,8.9981,32,225,257
2011-12-05T12:00:00Z,4,0,1,2,16.4,20.455,76,7.0015,29,125,154
2011-02-18T00:00:00Z,1,0,1,1,18.04,21.97,72,19.0012,12,20,32
2011-03-13T07:00:00Z,1,0,0,1,14.76,17.425,62,12.998,2,8,10
2011-12-02T07:00:00Z,4,0,1,1,9.02,12.88,87,6.0032,6,199,205
2011-04-02T04:00:00Z,2,0,0,1,9.84,12.12,70,11.0014,0,5,5
2011-07-15T10:00:00Z,3,0,1,2,27.06,31.06,61,11.0014,59,107,166
2012-09-15T17:00:00Z,3,0,0,2,27.06,31.06,36,16.9979,295,434,729
2012-08-02T22:00:00Z,3,0,1,1,30.34,34.85,70,12.998,35,227,262
2011-06-17T21:00:00Z,2,0,1,1,26.24,29.545,78,6.0032,49,159,208
2012-06-04T04:00:00Z,2,0,1,1,22.14,25.76,64,6.0032,2,6,8
2011-01-14T15:00:00Z,1,0,1,1,9.84,12.12,38,11.0014,9,59,68
2012-05-03T17:00:00Z,2,0,1,1,29.52,33.335,54,8.9981,87,617,704
2012-01-13T15:00:00Z,1,0,1,1,10.66,10.605,33,39.0007,15,123,138
2012-05-09T03:00:00Z,2,0,1,3,22.96,26.515,88,11.0014,0,2,2
2012-12-05T01:00:00Z,4,0,1,1,21.32,25,55,22.0028,0,11,11
2012-08-04T10:00:00Z,3,0,0,1,33.62,38.635,57,12.998,108,288,396
2011-02-19T11:00:00Z,1,0,0,1,18.04,21.97,16,39.0007,47,76,123
2012-10-09T17:00:00Z,4,0,1,2,21.32,25,68,11.0014,73,733,806
2012-03-15T22:00:00Z,1,0,1,1,21.32,25,68,8.9981,32,137,169
2012-03-07T15:00:00Z,1,0,1,1,22.14,25.76,37,30.0026,44,165,209
2012-07-12T19:00:00Z,3,0,1,1,30.34,33.335,48,15.0013,97,532,629
2011-03-17T19:00:00Z,1,0,1,1,18.04,21.97,58,12.998,18,189,207
2011-07-08T20:00:00Z,3,0,1,1,27.06,30.305,83,11.0014,30,220,250
2012-11-04T20:00:00Z,4,0,0,1,13.12,14.395,53,23.9994,7,134,141
2011-04-01T02:00:00Z,2,0,1,3,10.66,12.88,93,12.998,0,7,7
2011-07-06T11:00:00Z,3,0,1,2,29.52,34.85,74,0,24,103,127
2011-07-07T18:00:00Z,3,0,1,1,34.44,37.88,44,19.9995,70,492,562
2012-06-12T12:00:00Z,2,0,1,3,27.06,30.305,83,16.9979,19,76,95
2012-10-12T09:00:00Z,4,0,1,1,20.5,24.24,39,19.9995,26,374,400
2011-11-17T12:00:00Z,4,0,1,2,13.94,15.15,53,19.9995,6,115,121
2012-04-12T22:00:00Z,2,0,1,1,17.22,21.21,35,12.998,15,143,158
2012-07-10T13:00:00Z,3,0,1,1,33.62,36.365,38,12.998,77,203,280
2012-06-07T14:00:00Z,2,0,1,1,29.52,32.575,37,16.9979,67,198,265
2011-10-01T10:00:00Z,4,0,0,3,16.4,20.455,76,23.9994,21,100,121
2011-12-12T18:00:00Z,4,0,1,1,12.3,15.91,56,6.0032,8,349,357
2011-11-04T12:00:00Z,4,0,1,2,19.68,23.485,55,32.9975,44,153,197
2012-01-17T07:00:00Z,1,0,1,3,12.3,14.395,81,15.0013,5,121,126
2011-07-03T03:00:00Z,3,0,0,3,27.88,31.82,65,6.0032,8,25,33
2011-02-06T18:00:00Z,1,0,0,1,12.3,15.15,56,11.0014,13,65,78
2012-05-10T01:00:00Z,2,0,1,2,19.68,23.485,88,8.9981,2,9,11
2011-08-01T00:00:00Z,3,0,1,1,29.52,34.09,70,15.0013,7,22,29
2011-10-01T15:00:00Z,4,0,0,2,17.22,21.21,71,19.0012,41,154,195
2011-10-16T02:00:00Z,4,0,0,1,17.22,21.21,54,8.9981,13,52,65
2012-11-07T18:00:00Z,4,0,1,2,13.12,14.395,53,23.9994,17,448,465
2011-02-19T03:00:00Z,1,0,0,1,17.22,21.21,14,19.9995,0,7,7
2012-06-03T16:00:00Z,2,0,0,1,28.7,31.82,34,19.9995,226,436,662
2011-12-02T20:00:00Z,4,0,1,1,15.58,19.695,40,19.0012,12,178,190
2011-10-14T06:00:00Z,4,0,1,3,22.96,26.515,88,12.998,4,90,94
2011-11-17T04:00:00Z,4,0,1,2,16.4,20.455,62,27.9993,1,3,4
2012-03-02T12:00:00Z,1,0,1,1,16.4,20.455,43,11.0014,40,194,234
2012-07-06T12:00:00Z,3,0,1,1,36.08,37.88,28,7.0015,111,220,331
2011-05-13T23:00:00Z,2,0,1,3,20.5,24.24,88,11.0014,31,88,119
2012-11-12T09:00:00Z,4,1,0,1,18.04,21.97,88,7.0015,60,337,397
2011-10-05T06:00:00Z,4,0,1,1,18.04,21.97,82,7.0015,5,112,117
2011-05-18T05:00:00Z,2,0,1,1,21.32,25,100,15.0013,0,9,9
2011-03-16T08:00:00Z,1,0,1,2,13.12,15.91,93,0,26,227,253
2011-03-19T05:00:00Z,1,0,0,1,21.32,25,34,27.9993,0,2,2
2011-06-17T18:00:00Z,2,0,1,3,31.16,34.09,40,12.998,62,388,450
2012-11-13T10:00:00Z,4,0,1,3,12.3,13.635,75,26.0027,10,84,94
2011-01-15T21:00:00Z,1,0,0,2,13.12,15.15,39,15.0013,6,51,57
2012-04-16T13:00:00Z,2,1,0,1,30.34,33.335,45,19.9995,79,184,263
2012-06-02T08:00:00Z,2,0,0,1,22.14,25.76,64,11.0014,30,180,210
2012-01-07T19:00:00Z,1,0,0,1,21.32,25,42,7.0015,44,171,215
2011-08-05T05:00:00Z,3,0,1,1,26.24,29.545,78,6.0032,0,16,16
2012-08-05T00:00:00Z,3,0,0,1,30.34,34.85,70,19.0012,32,121,153
2012-05-13T17:00:00Z,2,0,0,1,28.7,31.82,45,27.9993,191,287,478
2011-07-06T10:00:00Z,3,0,1,3,28.7,33.335,79,6.0032,13,30,43
2011-10-01T17:00:00Z,4,0,0,3,16.4,20.455,76,12.998,58,170,228
2012-08-11T07:00:00Z,3,0,0,1,26.24,28.79,83,6.0032,8,54,62
2012-12-05T12:00:00Z,4,0,1,1,18.04,21.97,41,19.0012,24,208,232
2012-09-08T23:00:00Z,3,0,0,2,23.78,27.275,73,11.0014,12,121,133
2012-11-14T08:00:00Z,4,0,1,1,11.48,12.88,56,19.9995,27,664,691
2011-04-08T12:00:00Z,2,0,1,3,15.58,19.695,66,15.0013,29,51,80
2012-09-16T01:00:00Z,3,0,0,1,22.14,25.76,64,0,35,82,117
2012-12-02T17:00:00Z,4,0,0,3,16.4,20.455,76,12.998,59,244,303
2011-09-19T12:00:00Z,3,0,1,2,23.78,27.275,60,6.0032,51,138,189
2011-11-09T20:00:00Z,4,0,1,1,18.04,21.97,77,0,18,201,219
2011-02-08T11:00:00Z,1,0,1,1,9.02,9.09,47,31.0009,1,49,50
2011-11-07T01:00:00Z,4,0,1,1,13.94,18.18,87,0,2,6,8
2012-05-17T01:00:00Z,2,0,1,1,24.6,28.03,83,11.0014,12,16,28
2012-10-07T12:00:00Z,4,0,0,2,17.22,21.21,71,0,100,292,392
2012-10-04T00:00:00Z,4,0,1,3,26.24,28.79,89,0,11,65,76
2012-06-07T20:00:00Z,2,0,1,1,27.06,31.06,36,19.9995,76,402,478
2011-07-01T19:00:00Z,3,0,1,1,31.98,33.335,25,12.998,80,238,318
2011-07-04T03:00:00Z,3,1,0,1,26.24,29.545,78,0,13,13,26
2012-12-14T21:00:00Z,4,0,1,1,12.3,15.15,75,11.0014,7,165,172
2012-09-08T21:00:00Z,3,0,0,2,24.6,28.03,83,11.0014,26,155,181
2012-06-09T02:00:00Z,2,0,0,1,26.24,31.06,50,15.0013,21,68,89
2011-04-06T16:00:00Z,2,0,1,1,22.14,25.76,28,27.9993,27,142,169
2011-10-04T03:00:00Z,4,0,1,1,16.4,20.455,82,7.0015,3,3,6
2012-11-05T18:00:00Z,4,0,1,1,13.94,15.91,46,15.0013,19,523,542
2012-06-09T21:00:00Z,2,0,0,1,30.34,32.575,40,12.998,105,211,316
2012-02-17T04:00:00Z,1,0,1,2,11.48,13.635,93,12.998,0,1,1
2011-10-18T15:00:00Z,4,0,1,1,25.42,31.06,50,12.998,66,139,205
2011-11-12T15:00:00Z,4,0,0,1,21.32,25,29,19.0012,165,221,386
2011-12-02T05:00:00Z,4,0,1,1,9.02,12.88,80,6.0032,0,23,23
2012-04-16T22:00:00Z,2,1,0,1,27.88,31.82,51,16.9979,35,179,214
2012-10-07T04:00:00Z,4,0,0,2,18.04,21.97,54,16.9979,5,6,11
2011-10-16T19:00:00Z,4,0,0,1,22.14,25.76,52,26.0027,52,181,233
2011-10-08T08:00:00Z,4,0,0,1,18.86,22.725,82,0,14,89,103
2012-05-07T11:00:00Z,2,0,1,2,22.14,25.76,73,12.998,64,149,213
2012-10-19T11:00:00Z,4,0,1,1,24.6,28.03,83,12.998,41,211,252
2012-01-16T12:00:00Z,1,1,0,1,8.2,9.09,55,22.0028,20,165,185
2012-10-10T02:00:00Z,4,0,1,2,18.86,22.725,88,0,2,6,8
2012-07-07T14:00:00Z,3,0,0,2,39.36,43.18,30,8.9981,105,203,308
2012-06-03T06:00:00Z,2,0,0,1,18.86,22.725,82,7.0015,6,16,22
2011-03-18T21:00:00Z,1,0,1,1,25.42,31.06,46,7.0015,22,91,113
2011-03-18T03:00:00Z,1,0,1,1,14.76,17.425,71,12.998,1,4,5
2011-12-10T01:00:00Z,4,0,0,2,10.66,12.88,70,11.0014,11,55,66
2012-02-07T16:00:00Z,1,0,1,1,18.04,21.97,35,16.9979,19,257,276
2012-06-11T08:00:00Z,2,0,1,1,27.06,31.06,74,8.9981,38,613,651
2011-08-14T14:00:00Z,3,0,0,1,30.34,34.85,70,12.998,126,244,370
2011-08-15T22:00:00Z,3,0,1,1,27.06,31.06,69,16.9979,22,76,98
2011-12-03T08:00:00Z,4,0,0,1,9.84,12.88,75,6.0032,1,62,63
2012-05-01T08:00:00Z,2,0,1,2,21.32,25,94,19.0012,19,538,557
2011-12-06T19:00:00Z,4,0,1,3,18.86,22.725,100,19.9995,10,223,233
2011-02-11T02:00:00Z,1,0,1,1,4.1,6.82,54,6.0032,0,3,3
2012-09-18T13:00:00Z,3,0,1,2,28.7,33.335,74,39.0007,17,97,114
2011-09-04T03:00:00Z,3,0,0,1,26.24,28.79,89,12.998,20,23,43
2012-05-11T07:00:00Z,2,0,1,1,17.22,21.21,50,16.9979,6,345,351
2012-08-03T23:00:00Z,3,0,1,1,30.34,35.605,79,8.9981,26,170,196
2011-02-03T13:00:00Z,1,0,1,1,8.2,8.335,40,27.9993,4,47,51
2011-06-13T13:00:00Z,2,0,1,1,28.7,31.82,37,0,53,174,227
2012-02-14T07:00:00Z,1,0,1,2,9.84,12.88,60,6.0032,4,276,280
2012-10-13T08:00:00Z,4,0,0,1,13.94,17.425,53,7.0015,23,151,174
2012-07-13T11:00:00Z,3,0,1,2,31.16,34.09,45,8.9981,68,220,288
2011-03-01T21:00:00Z,1,0,1,1,10.66,15.15,56,0,8,55,63
2011-04-03T20:00:00Z,2,0,0,3,17.22,21.21,41,15.0013,24,55,79
2011-04-17T11:00:00Z,2,0,0,1,18.86,22.725,41,27.9993,119,185,304
2012-01-11T14:00:00Z,1,0,1,3,13.12,16.665,81,7.0015,3,70,73
2011-03-14T11:00:00Z,1,0,1,1,14.76,16.665,40,16.9979,26,45,71
2011-12-10T02:00:00Z,4,0,0,2,11.48,15.15,61,6.0032,12,48,60
2011-06-05T11:00:00Z,2,0,0,2,26.24,30.305,69,7.0015,121,214,335
2012-02-17T11:00:00Z,1,0,1,1,14.76,16.665,62,27.9993,9,133,142
2012-08-17T13:00:00Z,3,0,1,1,34.44,12.12,36,26.0027,103,254,357
2012-07-14T13:00:00Z,3,0,0,2,31.16,35.605,62,6.0032,219,372,591
2012-01-11T17:00:00Z,1,0,1,3,13.94,15.91,87,15.0013,6,128,134
2012-11-10T12:00:00Z,4,0,0,1,19.68,23.485,48,0,258,348,606
2011-08-12T23:00:00Z,3,0,1,1,27.88,31.82,51,0,51,100,151
2012-07-02T15:00:00Z,3,0,1,1,34.44,37.12,36,12.998,59,175,234
2012-12-19T05:00:00Z,4,0,1,1,10.66,14.395,75,6.0032,2,29,31
2011-11-05T16:00:00Z,4,0,0,1,16.4,20.455,40,15.0013,128,207,335
2012-10-15T10:00:00Z,4,0,1,2,24.6,29.545,73,26.0027,43,125,168
2012-06-14T15:00:00Z,2,0,1,1,30.34,33.335,48,19.9995,111,213,324
2012-10-18T02:00:00Z,4,0,1,1,18.86,22.725,82,12.998,1,13,14
2011-09-03T22:00:00Z,3,0,0,1,27.88,31.82,83,7.0015,66,96,162
2012-10-10T22:00:00Z,4,0,1,1,18.86,22.725,55,19.9995,27,170,197
2011-08-08T14:00:00Z,3,0,1,1,33.62,37.12,43,19.9995,41,109,150
2012-02-02T23:00:00Z,1,0,1,1,13.12,15.15,49,16.9979,0,61,61
2011-05-07T20:00:00Z,2,0,0,1,22.96,26.515,43,8.9981,82,137,219
2012-05-08T18:00:00Z,2,0,1,2,26.24,30.305,69,19.0012,69,641,710
2011-12-18T05:00:00Z,4,0,0,1,8.2,11.365,59,7.0015,1,4,5
2011-04-04T16:00:00Z,2,0,1,1,31.16,32.575,22,35.0008,59,130,189
2011-07-08T03:00:00Z,3,0,1,1,27.88,31.82,79,7.0015,2,4,6
2012-01-17T14:00:00Z,1,0,1,1,18.04,21.97,62,32.9975,12,120,132
2011-09-07T21:00:00Z,3,0,1,3,26.24,28.79,89,6.0032,4,34,38
2012-02-10T19:00:00Z,1,0,1,2,13.12,17.425,57,0,16,246,262
2011-04-12T10:00:00Z,2,0,1,3,20.5,24.24,82,27.9993,6,34,40
2012-05-04T15:00:00Z,2,0,1,2,29.52,34.09,62,7.0015,103,240,343
2012-08-19T21:00:00Z,3,0,0,3,25.42,29.545,78,6.0032,36,154,190
2012-10-03T15:00:00Z,4,0,1,2,29.52,34.09,62,11.0014,59,260,319
2011-07-02T03:00:00Z,3,0,0,1,26.24,31.06,53,0,5,21,26
2012-01-06T04:00:00Z,1,0,1,1,9.02,11.365,69,8.9981,0,3,3
2011-04-04T09:00:00Z,2,0,1,2,20.5,24.24,51,26.0027,24,134,158
2011-11-04T08:00:00Z,4,0,1,2,16.4,20.455,87,23.9994,8,387,395
2011-12-14T10:00:00Z,4,0,1,2,13.12,17.425,57,0,9,133,142
2012-04-12T08:00:00Z,2,0,1,1,13.12,15.15,66,22.0028,20,604,624
2012-12-02T22:00:00Z,4,0,0,2,18.04,21.97,77,12.998,11,85,96
2011-02-07T12:00:00Z,1,0,1,2,13.12,17.425,62,0,7,59,66
2012-12-19T17:00:00Z,4,0,1,1,16.4,20.455,50,26.0027,26,536,562
